,block_number,date_yyyymmdd,hash,out_leg_frm,out_leg_to,out_leg_value,out_leg_asset,out_leg_asset_amt
0,17809626,20230731,0xb33f3b23cff331c43deaf420187b1c1524b798b17d35e0549f675e0d13cb5e74,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x6cf0a988dc3ca51236c1bc2a67ffb9f88d927ee2,16,ETH,15.941564633909664
1,17809630,20230801,0xd7c771b8bbf2510cf9edd98de475fc1f54d2eadfc733d3d50461daef436b996c,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x92f3f71cef740ed5784874b8c70ff87ecdf33588,4428,ETH,4428.361779689123
2,17809640,20230801,0x99d63092e73306c28d50efe5cfdb46899ac44db1aeeb3627d31fad1fd4be6fe7,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x92f3f71cef740ed5784874b8c70ff87ecdf33588,4428,ETH,4428.365563727648
3,17809641,20230801,0xfea3223e0a66c68a930978c9630bbb0a34c53b32ebf5e768d95ab2011c20c724,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe4000004000bd8006e00720000d27d1fa000d43e,232,ETH,231.93355245827487
4,17809653,20230801,0x170e885334e81b8e4ad5e0a70c325e9eac76f8b218e8f48ad62dee2ac07caeaa,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xec095048b48ad1fce13e684c4116d2ecf60db315,1,ETH,1.4289536721425489
5,17809664,20230801,0xa223d205a34b45d4da4bf4a52543a74178afd041cf95869eaf4e2034e3b847b1,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x05db968edb9d0be0075a20fecdca3463183a37ec,85,ETH,84.77613672082016
6,17809664,20230801,0xf3c561c338d09f491303bef658e2ccd160557951f80753d03bc0736d6219cd22,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,77,ETH,76.86388367064532
7,17809708,20230801,0x4c1677b005ff06737311e7f8258d631cc5dbcefc42ab96bd77f2895bc8807e8f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x0000000000a84d1a9b0063a910315c7ffa9cd248,80,ETH,79.64418291657292
8,17809764,20230801,0xfef8338db4e37400309094486bedd50fa7ff35bb37ddff42af49807dbc0a8d4c,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xbaba0c6b1e2c43a8e08341cc80fc03e91eb87906,1,ETH,0.5245034144421413
9,17809779,20230801,0x5743e5fd7367c50301eeef27bf6f0e1c9a1995ed860a5f5441c09e9abac9dab9,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xbaba0c6b1e2c43a8e08341cc80fc03e91eb87906,184,ETH,183.5761950547495
10,17809779,20230801,0xeb8840a0de31e1c3ecf284f09decdc696e34e138c8f2a9ad677b8aa7cddc8664,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x0e5d900521b47005a39faaaff9642187f5e510f2,15,ETH,14.887526458268958
11,17809781,20230801,0xc576ab69a33d1c99aab0d3088656fb6053215339adac8cf1bf623f2c888fcde4,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,122,ETH,121.77679877625145
12,17809787,20230801,0x6578603fc5b6a50dcc55cdc5fc0d75f70965758c513b7b97578c83951235cb25,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x1acabd2cba33ebc37e76c4f5ac1b2412b4596518,8,ETH,8.022762973117336
13,17809791,20230801,0x3dc3229348f59c03fd177a0a5a0e2859b604581819ddbceca70287498275665e,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xbaba0c6b1e2c43a8e08341cc80fc03e91eb87906,188,ETH,187.91907358012276
14,17809805,20230801,0x84f7c4229dc2dbd422c08b690ade8849774222c6554e29ab30ec2fea10021151,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x19ea2e6f21bdfc894abf09fa179d59f6c0e0797b,132,ETH,131.79069737745004
15,17809820,20230801,0xd64e50c570056b28110949459bc6818dcf8cda981b90661d027560cda51d9ffb,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xc0368e2453a2f9fee1819bccafff4d92265af096,51,ETH,50.789884151166
16,17809825,20230801,0x454036d3a6643cd2c1d8bc5e95121788ae6e1d0645c77daecf456f26e2accbd5,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xced495c53dd30a6113aa6f54490330a0d4d2a2d0,47,ETH,47.060771079114055
17,17809860,20230801,0x0d902eabdd81ddfe5c7144a1124178874ecb0eefe4c551c235be4c25a9f210ed,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x0000000000a84d1a9b0063a910315c7ffa9cd248,82,ETH,82.13178292873127
18,17809860,20230801,0xcab10d9588117691d4354ff213d2a1c1d5f0dabf476009e5d8a1524423685455,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe4000004000bd8006e00720000d27d1fa000d43e,170,ETH,170.030423576639
19,17809887,20230801,0x7493bf3cfc563732b792b808ea3857d3855778f1edb843ce8be82fac4c6a5c84,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,63,ETH,62.569516494370546
20,17809912,20230801,0x3c953ba9fbc288e01ae621b2855f493680ef1b0a848a52a537e8067ced228f75,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x4cff74c0acf5db1742b8073e82e1b4c7628e00d2,0,ETH,0.013399367339309983
21,17809930,20230801,0x18b31710e2efae85731013bd4c628e7fed4daa34cff9629cfa0aab4914f65adc,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x812c1e2ce48c2672b81b7711275df545cdf53655,1150,ETH,1150.0198001379922
22,17809947,20230801,0x291eda885da00e07ca083f385ea91f41ebaa443f503807a32e16f4bf73fb6566,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xac6a9e9ca65d4bcbea3e59c4c40128052bcc8882,3,ETH,3.448881117944768
23,17810009,20230801,0xd951388c3aa63bedc32de3074cc1735192d9f050692262f1e307717ca2bc0bfc,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,60,ETH,59.91924903193461
24,17810019,20230801,0x1c1c5669c033e62ddd7a028cccab185a3a430c80e019c57dc16cdf7776e87313,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xa0896145ade9481af8bdee471dde87d9a70da3e6,7,ETH,6.607548831735566
25,17810058,20230801,0x7cfa3dc05f67fd02af75a2e9efd7870e82fa6684d43e56e2866b402eb9c2e3b1,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x0000000000a84d1a9b0063a910315c7ffa9cd248,54,ETH,54.49351125094576
26,17810059,20230801,0xc0c6b4d902df29f93acd931fb01d68eb048e556cc7241ab695acc09f5166dc36,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe69409d3f681a1333ce3086b0d2050fb474f13b3,101,ETH,101.01379114659002
27,17810102,20230801,0x97e6b2e77f30d0572fe63c497ed1cdfd2c7d3fdd69ebad9334c6c03a1e701999,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,1,ETH,1.1789560045688459
28,17810103,20230801,0x5f7a82c1ee8d3cc301f3d81806c4d8e88e35c2bb6126de50fd074b4e8863c7a1,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,11,ETH,11.325531728455704
29,17810109,20230801,0x5deab77f21eaba3f6c27ca2ef3fcd14e73b637a1c75bb5c8262a7a8c2bba532b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x78995ec264b1b5d8e067affca81746b4f23d9462,3,ETH,3.04920454671632
30,17810149,20230801,0x5af2356e3fdcd1a6ff1a507e9293cb02c6de110dea2f3ee5c5afd6e022b7286d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x519aaf5ca900a8cd88d93eca6c6e426e56376046,18,ETH,18.24311894424324
31,17810170,20230801,0x8f13339f6fdc8b784e2a744b51d0cc0ad7f7952f84fd7f57c2f3573b00355880,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xc1791da88cc94c9a39e606d8760183d21268dcbb,34,ETH,33.56197971606702
32,17810188,20230801,0x542800c3991c23fd31347ae61a46bdf6d6cf2b11ad89bb7edd0c9d926f354a23,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,2,ETH,1.6368969818555013
33,17810194,20230801,0x27fe33b2f628f692b8844f39a3db96a0f3e30ba698820d0b4254a689f8266173,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x959d654e9f93beaf62d7a01a89327e6b4cba207d,45,ETH,45.456934896016286
34,17810202,20230801,0x8296d4863fbc13821cb704057cf7b7a5e8f9fe042ef895a552f954eb80678e4e,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,102,ETH,101.92551441774643
35,17810206,20230801,0x089fac7edab60a4e1de6ec588cf59b01aaa0d55260f6524055f5f440baa92cb2,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xfd0bc1b2df7e989425dbfab0699b38145ed209d5,17,ETH,17.168049605863747
36,17810208,20230801,0x4cb35777f525b2a06b0e6c9a876970c06aecaf92b9cf3c6fc0aa7f3e5864276d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,2349,ETH,2348.603365002457
37,17810209,20230801,0x17e3e133c75b0de45577d9af2da532f4cf9799a5947edd32f64e6e80a9f8ac85,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,1,ETH,1.181608694713961
38,17810218,20230801,0xbd04002b6181b9db494b822e5a730331f4dba81bbed45cbd8c67f7038adf3818,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x8014a798ca117e4c44047f5c6cc617bc54296284,1,ETH,0.6778966377969579
39,17810228,20230801,0x3ed19bd7ccdfb154967729becff7d078c084c0e00b25baea3f9a3b8f9e67d3fe,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x7d32c90762e22379235fc311fdb16fab399ed40a,528,ETH,527.9648305682445
40,17810229,20230801,0x92b7eba6018776f678bc29732dab018d14b99bfad93291dcff52c5b07336f586,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x92f3f71cef740ed5784874b8c70ff87ecdf33588,450,ETH,450.079574043775
41,17810236,20230801,0x7d894732ed1a99e224f90434328f75fcb3ab376f980cbf4d6a4a217ced45d15c,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,10,ETH,9.588795483526411
42,17810238,20230801,0x298fae17a5b789aee191a26fb968502a98a0e1563e05379178f4cdba6abb3fd3,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x8014a798ca117e4c44047f5c6cc617bc54296284,1,ETH,0.683117817056945
43,17810239,20230801,0xda5884f13082e8b4be898d2fa0db1b0593d9644d9d75ef1bfe2f0e96427222fc,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,4,ETH,4.436050586866083
44,17810247,20230801,0xb88f9cbfec6aae42bd61a9d45d35dd67395c4c53d23c508c69967272ce11cfbc,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,20,ETH,19.96555922685674
45,17810255,20230801,0x062d4b412a8cb9a087e55cf10dcafd560c3d666cb7200764155d79e50008573a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x8fe0e1205811d5a7e80ee9dc65ae75cafd71ac8d,1,ETH,1.3837329263230997
46,17810269,20230801,0x46097e22e4e8b0436353a41e573ed0ca5fc3654bce1e93c7f45cac7dcb9ed51d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,8,ETH,8.046670267355834
47,17810274,20230801,0x2653427a2408efd87e1ae5cfa188c046cbe7436b67de6c75c9685f99f4178983,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xa0e04247d39ebc07f38acca38dc10e14fa8d6c98,574,ETH,574.4031706374622
48,17810279,20230801,0xa2370c56d1df2c2ef72a131385fbacf96ac74d302f9170509c20f431af8934b1,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe8943f116c974c05f637920fff3dfe0463528d9a,20,ETH,19.996256759498007
49,17810355,20230801,0x600037f6dbb66d5d83b9bfa9fc44f547beb852cfcb457057501fbd6a9c8ebaa4,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,10,ETH,9.985964463371783
50,17810378,20230801,0x676cbde718fec399a4cbc0fc94cfd05997b6508828fced0fa94d17e9398b8a6f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,119,ETH,118.77570709820812
51,17810430,20230801,0x5d48c7883caa6c3f3eabbf29b027fbed2b8062e8f8f9d40383ae5ed26540a528,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,19,ETH,19.425781074020463
52,17810586,20230801,0x1f19631d0d1287db175cd3b4c6ccd45d77bbf2cde94628fcb015ec1853e706c4,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x23ebcd701fd92867235aeb0174b7c444b9b2b3ad,2,ETH,1.6446547212810185
53,17810601,20230801,0xf97b692765f044cebb0a432ed90bdf3e1c053ff4e897f39bdd70f4996805d98b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x4fbf19ef834395e5ce96c6b9ef2f67ff11cb4e89,5,ETH,5.1233409142170485
54,17810618,20230801,0x941fbf5f5a9eb2fbb6c87856ec20625f22e177e49a811e50b78f124fabf62a52,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x6ceaa647f9e67faea9edb996cf1e971bfc35da05,1219,ETH,1218.8258633172659
55,17810639,20230801,0x7753ddafd8f7263b8856bf6a8568564597772fe84cbc208e2b1204532439d2b5,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x77836b380395a8a54f1b8a6d4d003f38dd83d69e,1,ETH,0.9855336908794874
56,17810681,20230801,0xe6aa826db08472b251ea5432ab3a44581369cba65e8700572d6c4c3768edd392,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x92f3f71cef740ed5784874b8c70ff87ecdf33588,74,ETH,74.31129468579226
57,17810683,20230801,0x341e49a93357b0e11adef7f52bc5cebd273f703f567821c760120b6115484b28,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,9,ETH,8.59582323889073
58,17810739,20230801,0x46e8b60d40aed1330a64685094d6f2d7f106dd3e2cb84673d6366c5cae652b79,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,998,ETH,998.2931477963291
59,17810743,20230801,0x4314959ed9056ef2c4a75fda7a10c8e349180489bd9193d2b9f1c5b3604bed86,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,7,ETH,7.08682184574124
60,17810760,20230801,0xa9e4de31acb31928263915f34b1a8f3de9e388b2d2ad5601d9310648fdd900ca,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x69107cf1df8715baa22d36abd90fc313ef98a50a,0,ETH,0.1106582247373113
61,17810776,20230801,0x6538fd0ea51759db07f8cd6cb0595c265094c86593bd7a4df980c24a7ccf4f3c,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,1995,ETH,1995.1474890422885
62,17810867,20230801,0x69a531471a36e890022fec8840bfddfd41bb4f9cb6612bfece54fac8bab198c0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,100,ETH,99.7991655721557
63,17810893,20230801,0x8637d438e0b4c70599483c9455ca7f4f60d9f94ad21168007a568dae8b7c791a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xb5072c1fa08846ec00d19b271869e3658268239c,18,ETH,18.10699131377022
64,17811054,20230801,0xdabd752621ac7fc24acdcac103107acb5d5ff9fa9255c61f808793bf814b512b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xa25df7e09d6abb5b3c2ed4b12b1ef9fd46a01937,0,ETH,0.01952927
65,17811098,20230801,0xabdd27221b418f36ed81a2e30dcdedd9f7fd937bdd7b698a7706ce63cf7e4582,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x6dd2fc5273698e2d7510a3d44561e9da8221196a,42,ETH,41.6172992248666
66,17811108,20230801,0x2280881d60e52fdbffe36105cf3fb48afeb93c55799f2848d8cebb3b786ff32e,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,20,ETH,19.966957090177257
67,17811192,20230801,0x24fe43e80fc303e2682c923b807a5e3c8c16425363c51acd19baa47522c28597,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,1076,ETH,1075.52922037294
68,17811205,20230801,0x6d3b8bab354eb8a6929f9df2ee1d4eaeb67fb5d63e230dda1261701ebd382142,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,5,ETH,4.991616590278962
69,17811259,20230801,0x2dfbc4576f4c93126f6147a168b24a506798f3d11f8606c84a686f3d902399d2,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x23ebcd701fd92867235aeb0174b7c444b9b2b3ad,2,ETH,1.6077311673092267
70,17811281,20230801,0xab52c368fd4a3f27a4df879b02e7b412137c12500e0344b46993ea333384e401,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x3308014b88daa81c469f7c1aeffeea79c6c3bc9e,0,ETH,0.19307220750062012
71,17811293,20230801,0xa040ee98a1234153c46a17d5341939ab8d0d59786f41b3c2ff048302dec7ac9f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xbe92853669dd396a156db944ede58744a3f6dbb1,81,ETH,80.78119918707866
72,17811349,20230801,0x1de6f48af127505957786bcdb497e8151e97a3e18a8afae4746dcfa5142a4d23,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf6dd52cdf1614cd649077aa283840657617faa07,10,ETH,9.98954594420037
73,17811411,20230801,0x2abdaa5149b4125fc4d2903a5d5bb876308927006140e3fce248f799d87213df,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x23ebcd701fd92867235aeb0174b7c444b9b2b3ad,2,ETH,1.686018027413933
74,17811418,20230801,0xcafdf4be7fa2d22579e12c64080f8ad3b47fc5e19d3238e20802fad3f9bdf239,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,14,ETH,14.235329910745618
75,17811496,20230801,0x44e7e3751b21d5712a0a062cc7f9e6935c84252b137f64cc49088121a023a4fe,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,202,ETH,202.20585318211423
76,17811496,20230801,0xfc161243a35fc50b9b6961f304b41cdc1fac03a69c89a44f8b2be70840845a89,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xc37fee6bc40aa524839cfcffdea1acf9a655c405,510,ETH,509.88201186790394
77,17811498,20230801,0x9893d26385d5c21e9622a4091b52ae92e42131bb9a38af293986b7f2461e9349,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x92f3f71cef740ed5784874b8c70ff87ecdf33588,100,ETH,100.0076930097494
78,17811503,20230801,0x593fd1f71945f99f7f0b7a244634bfd736971d77088d2d5287d7528153ecb3a8,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,54,ETH,54.365606498032236
79,17811522,20230801,0x1ed6e50bfa8c0fc92bde46429df93aee329497e36291834544bb45bc9f955551,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x528ac17e90707804a0c0d214b787bdfc8f9d8bf0,1006,ETH,1006.4552085766969
80,17811625,20230801,0x422bbbe2087a3ec848893819c4f53fd8478fa873f53abfe57322b76c2bb4d8a3,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x0000000000a84d1a9b0063a910315c7ffa9cd248,163,ETH,163.10629697728203
81,17811628,20230801,0x604dc2af26027359a2eef5f553726f2a3bf443b064f42621feb5ceed09dc4cd4,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,3,ETH,2.9957695695009345
82,17811653,20230801,0xf84a5ee6334b1dd919cb8faec35fd84f2e2355888c1b4a0c9b8e3ebe13f86f9b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf61c91dfc85043486bb76749672db4899208709f,14,ETH,13.516337790544096
83,17811669,20230801,0x35b08d4ddf7a54204f6c4e20be0f62965fb68536554df674b26568b1a0368e5d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xb4b472109a165c229f85af509601d1a9d0f19a57,1,ETH,0.6378013102585389
84,17811686,20230801,0x6b961099bbf3398217ac741f38f342d2944e00d6878869fdcf4fdf146c3bb1b2,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,2037,ETH,2037.1322659715042
85,17811706,20230801,0xaad4a31e9b177603b1ee332f6e9a9078ef182626d25ae3c0637d056eaf2eafb3,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x5e51328c0583094b76f28cfd532abc3d454fcfea,9,ETH,8.506407846411012
86,17811706,20230801,0xcb72dff6230356e09c46760ac7bfe467d91086f8ce80463d457de2c5282b7f1f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xecb456ea5365865ebab8a2661b0c503410e9b347,1,ETH,0.9396330222747744
87,17811736,20230801,0x7ebd2613cd1ad302219459781887a8a445047ad18ff2ba3887420ae479fd072c,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xac6a9e9ca65d4bcbea3e59c4c40128052bcc8882,4,ETH,3.997805570247762
88,17811749,20230801,0x20b20e5860a75b975474f63913de5c08220ab33c588a1d3c54ed592b21f58b82,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,20,ETH,20.12146397421752
89,17811772,20230801,0x1c6465b274d74b849b1106846a36004b8e86e06f7efb38c3f189453a91fa91cf,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,202,ETH,202.2450419148719
90,17811773,20230801,0x7019dd3a10c2ce16d83a032c5b78dce4b05ce884ecc61722d904aeebfb37562e,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe4000004000bd8006e00720000d27d1fa000d43e,60,ETH,60.01848111161221
91,17811807,20230801,0x20d2cb6a2c4b0a201d4b668f94b7414a151cc8b10136e5e4fbf99995bbec604e,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x30ea35bf5dbe2b80fc2438418848a53a0b194e3b,654,ETH,653.9701651595341
92,17811807,20230801,0xc1fe3bf91e103a44c11de87553cb4e8f04bcb29618a87a1b2f019feb7dc94b6a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,202,ETH,202.2720288547738
93,17811818,20230801,0x806a21fb087751ac3e58c175a474095397c7a553ff9c89a4f39c9021cfcc3b8a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x190a3b99b666c127ed55ded5abac51f695b9f70c,1,ETH,0.5047204442051975
94,17811877,20230801,0xd6c6c0b6d5ccaadc4cce4962cd71fbb6cf9cc849048ecc080e28c257b325df35,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xc1ec2cbe679e724bdd9fd9065d212fa798a9e9b9,0,ETH,0.30098741594801726
95,17811894,20230801,0xa1966be02457f9e5523c64feedcf4eaafc9d0926d2e5eee0a96c9784745fb9af,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x92f3f71cef740ed5784874b8c70ff87ecdf33588,120,ETH,119.84218669547224
96,17811909,20230801,0xd2eeb75b732485776a85500d8fe0c011103b9956f3e98101b37689ddac3cc215,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,150,ETH,149.79077429813674
97,17811934,20230801,0x3201adf320ba6d7662d66a9d4ac1583066ed4ae8910d37571ff23b6f7b58c492,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x92f3f71cef740ed5784874b8c70ff87ecdf33588,75,ETH,74.8966099015293
98,17811939,20230801,0xb23e09f371ab3a03882842648b788f9aa725c2fc56bba63ecc400d424553ddb0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe3dbc2359f2c9730320e424ee4933e92103b7e2d,10,ETH,10.390412175418245
99,17811974,20230801,0x5a1c428cf31ffcd0b96494f17d3b6c72558c5f1249049abeb2f3bb118ea4a6b3,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x4a5a7331da84d3834c030a9b8d4f3d687a3b788b,100,ETH,99.85697149133631
100,17811978,20230801,0xeddbcf7cbf65656ecc48da8f9822ed0fa5415df015144594e1661f77137727e2,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x4a5a7331da84d3834c030a9b8d4f3d687a3b788b,100,ETH,99.85105625909516
101,17812025,20230801,0xd02c1f0dcffc45ee8962840640662a97283440c6b8b2ba11c82f902aedbfd427,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xfd0000000100069ad1670066004306009b487ad7,4,ETH,3.715829331202485
102,17812053,20230801,0x680d61f30b6cd5b45211bec7f87e8eb297e82c21442b1544d690cd58254de709,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x23ebcd701fd92867235aeb0174b7c444b9b2b3ad,0,ETH,0.24962008716552853
103,17812054,20230801,0x53f5c31c92cf18ad9d897c2d78d56a963719536dc6cfd9a1c3dbec8734094d83,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xd55deabe51fb3d1a69df59252fa6a234a8df8190,168,ETH,167.75349575638438
104,17812079,20230801,0xb03fa9ebe07aaa2aa1186040f503cba3040f0e6e06036cce4f97068b56ff7830,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,32,ETH,31.980560960990527
105,17812096,20230801,0x804c90dabea12b6d5776db27eac037716d6c9f2c8ce3b19a42aa4bd9be982cd8,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x5e51328c0583094b76f28cfd532abc3d454fcfea,8,ETH,8.119579153573586
106,17812147,20230801,0x20fcc7b8228bd75a7c780f4bbbf6142ca9a7d6a56a4a11951a625a6814c9263e,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,14,ETH,13.979750460800258
107,17812274,20230801,0xc9fcaaace1d46e8481391a8d0717cc012d3c70c13eab65df60750205d084e776,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,15,ETH,14.964567442869205
108,17812294,20230801,0xa08a71c820a7e9e2585a647376a486cbed6b9c5a41f3b1020ce35558e4b2d130,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x0ef8b4525c69bfa7bdece3ab09f95bbf0944b783,6,ETH,6.37785319013712
