,block_number,date_yyyymmdd,hash,out_leg_frm,out_leg_to,out_leg_value,out_leg_asset,out_leg_asset_amt
3,18252885,20231002,0xb1f7dc7b543e3143e9dfe4353cf5b84148bc92c76045b6491fc979986c89cecf,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,2,stETH,2.000288982828458
4,18253008,20231002,0x1d73313c5f795840a0b4976c4bfc30e9d5adbd6d35ef15562fc667a81f9a441a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x198d86a1727ad8c56866c040f9557b2d983a6353,14,stETH,13.694236036060797
5,18253705,20231002,0xa508022f8dab28214248faa7a0821f5e6640bc4596576cd966f1f3727a5b3c5e,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,2,stETH,2.0003053515175515
6,18254190,20231002,0x16063b315d6fbeaf222da67a7e9cbe42dd29c0045b2eb8f8639d239601a66fe5,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xfe8d195f6366764679c6a143f1a0adbce1616f64,10,stETH,10.070888389832952
7,18254361,20231002,0x4d417ea38acbd2699cec7be213cdbc1cb468306a85f806257d798fc2acd9df40,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,23,stETH,22.563533617171533
8,18254553,20231002,0x10b6790e21ebc34cf7434b2b14fcf6bdba96f55bee0ea9b7e03b4a27590e1fc0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe928de5a61c701381555b6c5e6a1271745c69497,0,stETH,0.41331742251347764
9,18254852,20231002,0x5324e959d31aa949fbe29deca4f3dae349432d6c09cd5b0974ffdaa970215f4e,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,20,stETH,20.00270138346006
10,18254859,20231002,0x24f39bb312e63aa6e9cfdb23837724e63370d8b165f17113a4a72c7afea14e14,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,59,stETH,59.3411438851586
11,18255602,20231002,0x958ae67a0c3728f0d9c00d48633f06b33a6b128eb8dd905ade03824e1f966f3a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,20,stETH,19.75087945921511
12,18256015,20231002,0x966ae03d2cb380283dee45c02d1986ed295e335fb05202f957899528d88e4a53,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,198,stETH,198.00846947147713
13,18256212,20231002,0x5127611bcfe25d1ea37eee404a03ce22b08e1d6a80b143f2764cfdbef94b4a86,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0,stETH,0.4738348237266063
14,18256221,20231002,0xf887560edd53f91882491ce16887b00c10d3785e9a1eaf21c46ef0f11b3b99df,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x8d8404f8cca4c8834ca3cab1e54887ae47724bee,39,stETH,38.63278241499975
15,18256266,20231002,0xb501656d341b9976f1d8c155b71a0f7b72adb05b26beb1d706f72ae2bd0ae3c0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,100,stETH,100.01436092301083
16,18256650,20231002,0xc8e06b7ef5ec3a833550d90685195d8f46ca0a8fb8f4eba14aa67e05bc2f2c52,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,21,stETH,21.331218202474822
17,18256759,20231002,0x4b061bacb26fdd65599d9dcae5dc3e4e62e25c53ab4a7f27ee93f5085c52cff2,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,28,stETH,28.393657124570044
18,18256847,20231002,0x2e589156f36f212fa2194dbe337cd55c350c38e3b0b32afedffb1906271ff331,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,1,stETH,0.5000246992452337
19,18256851,20231002,0x17c5d6567674ec0ffbc560832a7bd73915b7ac1dc6b47823670f3f8bd95c4bdc,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xd82bc27657ce9ffbdd76b5ca22403c27f0669cbc,21,stETH,21.174499166206324
20,18256906,20231002,0xb05636b9c912149373ce5fa53c5e027dd1f75b37487975da9249a810dc71f525,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xcc7e280462145346c1ea80f4d073641aeb972721,19,stETH,19.013362638636803
21,18257033,20231002,0x137111574ed71e43ce645c65223fbc99eab1c840f3e5190c61502b71c7d1e0bb,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xfeaa27cbd98fb6e0d616fd0f2434d463ce11985e,15,stETH,14.611297008020486
22,18258062,20231002,0x6f2f2c520608200e76d9795ea8b3db6548e7a3ca1744dfc3077546b20d801247,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x26989e7890e424cb74df04bf8fe1c8514e021503,0,stETH,0.016226361829855953
23,18258176,20231002,0x2a741bce2ad2a7a6bfa283b84dfe68dab357c6cba7755bb74c8b4966f23ce2b4,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,59,stETH,59.001140424602866
24,18258725,20231002,0x5d85dfef51e32b59abf45b16c66f0a081ad5bc46a8c0a15d0f86593c5893c74e,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,50,stETH,50.006885272088184
25,18258729,20231002,0xb9a44cd699995aae97fd82380dc60b399751dc41f88c9971c1e6e2f0da134213,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,29,stETH,28.953404216807
26,18258753,20231002,0x984ad87708dbb6f3257a479feae2a815f28ffd6f8c62688c78c610407e5e53e6,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,35,stETH,35.00229954125728
27,18258852,20231002,0x104997290b651310fb35f72a5707fe0deeaaa3658f819bda5ead291c7d124b37,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,69,stETH,69.12092245266555
0,18260389,20231003,0x0af54ec3bd8489391843f81ddee75fb55f04a5868f769a3d7a04b57a2287501a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,12,stETH,11.57246401893835
1,18260440,20231003,0xef224bbfde38d25c6bca4533619607288a210f071658f757b4e9ab6c176e9bec,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,15,stETH,15.002054626272175
2,18260486,20231003,0xc3db695aa13d027be3cf88c625740b9b3946a5c971817dedc9e9aafd08e2ea31,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,17,stETH,17.3680812926714
3,18260670,20231003,0x358c1fe4e10cb7d4e94c85665ec3ee8adf801602a6367833342e0a7abec90f96,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x8d8404f8cca4c8834ca3cab1e54887ae47724bee,24,stETH,23.744457101284368
4,18260899,20231003,0x197b9673ad74546e41f0c295253b413b3d0876b11d160dc07d9d1b55b0b90264,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,72,stETH,72.00372302655339
5,18261405,20231003,0x6ab6638b71696196703f281e934aa93bb912c3b49be194d331718395358a1a3e,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,9,stETH,8.631834151315031
6,18261427,20231003,0x91bf75d9484a670f954756c7add37a4956fbd1ad4220f95925432f008c40a05b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,21,stETH,20.504420059858838
7,18261445,20231003,0xed28cc922120e631177917c08f661800a59c3ba9a6cfd4f65a6367d6c0239b75,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,21,stETH,21.22040767565304
8,18261457,20231003,0x08b902b14278ee297d80f1059964dd48e4ba22acfde5c703ec6f384ecf5ee51b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,6,stETH,6.394565065574746
9,18261520,20231003,0x7f5425806672cca03efbf695dcd76681ed1d295a9003a280e3454a1a119a3d39,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,43,stETH,43.36466904321762
10,18261548,20231003,0x668cba6fe10ba3d4e0642066c59024f44f31da465c822906a14e4e8675382ca4,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,16,stETH,16.117240010693017
11,18261552,20231003,0x4e807abe60cf01a49c3dfd9fc13697e955626b4a518e7d0e1dc5f404e4059d0a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,22,stETH,21.502303495899252
12,18261628,20231003,0x68f4ca2ebfed76413643fafecb9b46ccc24e43a4cd6b4e194c8d8f01c66b9642,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,120,stETH,120.00588783994858
13,18261628,20231003,0xc5fa78b6e1bcfa1a18b7b7ceb94840945202cf5db984177174a1e6d01bb7c22b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,6,stETH,5.999949850769949
14,18261791,20231003,0xaa78b70c7c3ade8aa8fcd08271b2860ad493bb5a6de750469ada22f9cac5803b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0,stETH,0.4999941833915241
15,18262415,20231003,0x4a5937a14652e82b5b0d694dd1860f7d176dd74ee9a0d982ae223833076eebc4,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,72,stETH,72.1079100887569
16,18262485,20231003,0x95941070b1d4717451273fc44cdfd46b8ebf26664f27ea10cd0f3fcc38a331f0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x12ea45a05e93512b106e995ace4d11a3d00c6193,6,stETH,6.034160923439676
17,18262530,20231003,0xd49063a33f4d2ea597ceb049e33f69867dd5d424e237c078ce1e83f0e244cf9c,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,72,stETH,72.08095679923845
18,18262762,20231003,0xc7311e1d89a33b51e9ec1ee4ef3479d9f420eeed999c3813185968d6a3afd715,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x15c01e3ad1821913424e563f0235f39a38aacfd7,10,stETH,9.702122834282456
19,18263659,20231003,0x64e15719da8a695ec50f81f1edb86a22845739694d3f42e0f6fa9c38c814d619,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x6f30ad2972d4401c8fabba130f3c25e81b56d6ab,0,stETH,0.35871327305243667
20,18264034,20231003,0xd750986c73b78e67390edd09ec739c161660b6770b3a8c7cc17f39ff707ce0b0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xade1e3b40b58e51df923cfbffcfb3502a5b07d1a,83,stETH,82.66775229075904
21,18264037,20231003,0x91367a7b196060b9da00c6f6a8ab430e7e72bd9770d5b9d29b6cfaced11c0959,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x493f461aead031cee2027f1b95370a692611acb9,9,stETH,9.086511747585789
22,18264948,20231003,0x9b4a947db1c4739918ee29639e72746b39471f11e89cbb4b826a44ac1138ddfe,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,60,stETH,59.86109623003169
23,18265131,20231003,0x053f2e4b63ade60587f2db6abb4d74f8cba7d7433c11760ec2361ab179a21f98,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x3aa228a80f50763045bdfc45012da124bd0a6809,2,stETH,1.8001211349195614
24,18265131,20231003,0x94f16a96deb8d9ee11ef1b5f1512a0f32daa02a035d0bced21d17825e6e3806e,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,2,stETH,1.8001178707509276
25,18265333,20231003,0xfd8c45ee48d157ca2d237dd94e70ac00ee085d48830669c239b627daa1288f2f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,6,stETH,5.791581795353829
26,18265490,20231003,0x1cafe97a4ef7ecbb8ea33aac5359c200db998a9c0bc14005e27b8f8133afa65f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,297,stETH,297.3381066566966
27,18265492,20231003,0x966245ace04feb204688f353b4c1bcba9e484dde1285e871eb090eda11d5a789,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,40,stETH,39.99871032132196
28,18265556,20231003,0x81141f350d1c15f580456759b134a0ab8daa608b190d85ec3677d259a85aaf1b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,5,stETH,4.999743818267001
29,18265875,20231003,0x5c262f996fdaf4baf048f81451814234d19339e518f920447be554533551a438,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x27623b30594b64e44c5151680993e51198a8f69f,0,stETH,0.010001079624200607
30,18265881,20231003,0x4f2af6556a8127460129383ae89e2a7ed336460d61918ac2536b8792a62f352d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x27623b30594b64e44c5151680993e51198a8f69f,0,stETH,0.10001079069822667
31,18266157,20231003,0xbbf8d5a74d403ca6309528a123a4c9a7ec44bc31b9d3d5f6cbcbb3d5d1573ed7,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,8,stETH,7.797223665884152
32,18266468,20231003,0x55c7ba3c5d71b23af340c7a53eaf69b58170b3c079f2f06703250e2031baef54,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x2ff45e654929b8eb049e52b55f1178e76528f45f,0,stETH,0.061857940097954485
0,18267101,20231004,0x542a01cd70c73b6c32ac4e418547928b67296912116df1c00e8e93f71ce13a10,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,7,stETH,6.623126564666549
1,18267128,20231004,0xf7536e05ffa672f38cbdb9d22de45f7fdb65b2653f56b26d9863b043d4f9c3f4,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,1,stETH,1.1980951220069442
2,18267641,20231004,0x639f5a98f000146c5ae009753727ba35b444c2a0dadd7df7a0bb3e5eceafb398,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,15,stETH,15.0
3,18267703,20231004,0x7b18e94d58d715eb1fe2c0318cf4e270019ca80beba17948a0884c770f3073f9,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,50,stETH,50.003675098988545
4,18267814,20231004,0x9ff176f0b40dfb3de523576985f6dc0b40b8ffa110da02c4340acecd42843dfd,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x23ebcd701fd92867235aeb0174b7c444b9b2b3ad,0,stETH,0.049564900867615946
5,18267903,20231004,0x5d5580f3bf2d98b9992518243afc7da7e19a48850f402f18cfa01f2e8e0c5e58,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x32241c3acf2a121ab8c9138562e15d4fe9e95067,3,stETH,3.217107659366306
6,18267914,20231004,0xcea9c93f523bcf996c007bc55200fd5d4f1b13a5cbc9616a0d6df48c5fbd60bd,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0,stETH,0.287964555286488
7,18267986,20231004,0x7a282622e7d911cca1e58b8e86f8bd0138a0c526624f3f523a5502e3ca83be80,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x23ebcd701fd92867235aeb0174b7c444b9b2b3ad,4,stETH,3.800169639840038
8,18268256,20231004,0xfa19be73e39aadd870b5b5113229c5a901ffe2ba16f87ad99eb0427542b00cdb,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,1,stETH,0.50002123794791
9,18268458,20231004,0xab99f0305cbd845e233280c95886eff0a48c4ff036192dc4363804b98d3f3094,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,46,stETH,45.666733345042765
10,18268460,20231004,0x299a511939465e59f4fd9c71d5b0cf1ebf9909fb69f30393f8d181176edca46e,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x981b21a2912a427f491f1e5b9bf9cca16fa794e1,1,stETH,1.182334608984246
11,18268547,20231004,0x9d5bcded1322db4bcc7eeb36b3e51840c6031b74793fcf1a3e56245f40ef899f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xefc711b22f4fdbcbc221ac7c116e90c699d0b708,1,stETH,1.0392809452622636
12,18270295,20231004,0xc84543bba579914bd76f9e1c86580a9b8566fcbc9938a3c3640902e4fab129fa,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,41,stETH,41.197471382494506
13,18271204,20231004,0xf5d492311818491bec96ede6f3dc820a75ab80c774ff4c0cb3cf8947db445e3e,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x912bb1b0b82fb6a2e3585c995398991ca6695e96,42,stETH,42.32126124893049
14,18271431,20231004,0x32aa61013378479ddee5982ae685000046f562238ec135a46641d2a6b301b85d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xedae76e579a3acf71dc11250d70b1a4f80748be1,5,stETH,4.999997411869368
15,18271670,20231004,0x204ffa0811111391cffb2c3a351526f232b9861d2ec6ebdac247e4c48426418a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x966899c0d1e00c63aa635a2a19aa0d4ff7744bd6,13,stETH,13.33381222994902
16,18271675,20231004,0x358f9d4e8c324c8f2cecf9d7167e49be4e46ca812ec5c24fc595f0061d4e73bb,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x9008d19f58aabd9ed0d60971565aa8510560ab41,9,stETH,9.021228702498062
17,18271754,20231004,0xcc740e1f7ea85cb4ceba78130753926c105002e57b1e53674cfceea960291379,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xa7ec741ffc30a776cc734d580552dffb7a00b023,0,stETH,0.045392326883239895
18,18272015,20231004,0xa742c1b53e4eee3334feb0384a9c92225e3066782d61fefed4eb9980e440c9a8,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,1,stETH,0.5825452197521548
19,18272187,20231004,0x4e3587e80b0e748fe1a7efc89c2ad9d27c161cad76bff4d93dd110dae68c588c,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,15,stETH,15.001046661927353
20,18272493,20231004,0xbb5e0dffcd54f15690ac41bc682456d646f6408b5b39049e22c863f6a48e23aa,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,31,stETH,30.500246592523588
21,18273149,20231004,0x78281fa352687253778ea9031744f71ec50be34b5df25e22dc7df34474f22ba8,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x386720cd02bc45a6d19c4590d5c9bae7c618f549,25,stETH,25.002111757020025
22,18273281,20231004,0xb136c25de2ca02d9cd09ca308701720fa1d840f9852967aaa6c9768ec4ffb399,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,17,stETH,17.369865171405635
0,18274265,20231005,0x43d5d1712a3caf73afdca7d36370cbabb052469a16b53cfde7a48a273d063d58,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x31401f05d9f12d2f46c357783833d65540e62c1e,30,stETH,30.169747548649738
1,18275173,20231005,0xb99843199a59d8955c7e19b17cec6583f00bbd78f647cc53c25e5b297bdb5843,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,4,stETH,3.645272116191728
2,18275418,20231005,0xc4e54b69abee6b902f76b730020b9c4f27a633b82db4e5a09bf6eb210fa7ae7b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xca8acfdcee7531be980e7670d9e6b80b8c2e08dc,226,stETH,225.949523789159
3,18275885,20231005,0x0e63fc7978eafed39700428558b27293af22fbb95c5531efdd6ba2e5c705a7c4,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0,stETH,0.1598697752176492
4,18275970,20231005,0xeb8a496d9d9be8dbce0c1be108d853611199b1560222138ee5469c1e1ae5e2c5,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,17,stETH,17.244232585514947
5,18276009,20231005,0x96aa34a0c377025252776edd36d048c7b6a48fa3edda2ce90ae780c46f0b52b4,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xcb3702bc25b0f284b032e5edf1a1ebea2fe43255,7,stETH,6.834424732006852
6,18276115,20231005,0x4b1cf6859858da923acba919098c71034298dcdbdc76c487fe97f7bfef592c72,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,199,stETH,199.43605842613073
7,18276556,20231005,0x55a63902d622dc936d2b0416fb862cbf65ee8fb1b866d467f8f2fe46bb9fc6fa,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,2,stETH,1.642100709890624
8,18276755,20231005,0xfe50804113f98f1a39ed722963fcba377d08609457ed153ea65845fb79ce8865,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x8d8404f8cca4c8834ca3cab1e54887ae47724bee,19,stETH,19.293263401081997
9,18276772,20231005,0x8d1725c6bf457defeec304946d3b43f6c5b890190e92a15ffd6ccdda9fa6b0bf,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x8d8404f8cca4c8834ca3cab1e54887ae47724bee,15,stETH,15.434896426255303
10,18276773,20231005,0x75fc8e9b70baaa79c923b572ad31e08ef042d173a5cb0f52330d61e816bb55b8,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x8d8404f8cca4c8834ca3cab1e54887ae47724bee,37,stETH,37.05393029183624
11,18276882,20231005,0x6b3d86ea1963e13bef7536f4db35223b5b35077d08c581f1852ad84474a4ec2c,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,1,stETH,0.99761730496941
12,18276965,20231005,0x5badb214606ea68b3634824eb7505ea14b398f7d83422f4d92cc68ab3b626954,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x4d822bff788d6aa920c64094cf037b2fc7f402e2,20,stETH,20.035651855928517
13,18277115,20231005,0x5c6eb7e78561cc6f5aef39140212304cf178c4d0cc0987bd0f286ca12c7c5451,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,2,stETH,2.000329721787226
14,18277130,20231005,0x6d020a9375ef4d91a7fb5cceed3c82b19c678190363745d8875157d2f35ad775,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0,stETH,0.25004093170240504
15,18277251,20231005,0x092b3aaea99ee062440c521f39f0778b8bbf4f6ad598ef8ae1c145548922bcb0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,7,stETH,6.501065214937135
16,18277440,20231005,0x8b29d0108ba09a14cb3f04af26d0571f4d1252e72f6e943389b5c925e3fd9ef2,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0,stETH,0.1228426317128624
17,18277579,20231005,0xf2c8e393a7bbbdb219e97f0db32bef759ad29e5491c2994f035877a67e58d9fe,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x5f515f6c524b18ca30f7783fb58dd4be2e9904ec,22,stETH,21.94906794395145
18,18277623,20231005,0x17a81b82e2f31d70acfa58f122387461441e2344fb49ea27c9b235e06ea12b9c,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xecb456ea5365865ebab8a2661b0c503410e9b347,0,stETH,0.4928938530091124
19,18277681,20231005,0x8dd3d61c61a945b60582d8e195e3c52daf5d9d54d5dee0f588bb07e680ed531c,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xc37fee6bc40aa524839cfcffdea1acf9a655c405,298,stETH,297.59396739188446
20,18277681,20231005,0x5f09b4f9d9ac0cd7e93df0612b40e7a6319a33c4a8220c43fd068e8d9cb8786c,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,275,stETH,274.9368006341985
21,18277861,20231005,0xfbd8d1be2926071f66c0e6e7257aff56df720d65e0a3d512de34b1ccd1ee78a8,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xa542cda22ed5286e554039c5f066794c8266f8a0,2,stETH,2.000009761414093
22,18278271,20231005,0xf2a78588fd45661b052ef8e3aa1d62318dddd9bed1b0c7cf22ac16efbdf229bd,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xca8acfdcee7531be980e7670d9e6b80b8c2e08dc,126,stETH,126.44835699041576
23,18278520,20231005,0x4cc4f28db5d9b0b9daf8681abc94286c90f542ab3041316a8ef7e8a5a4b21517,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,2,stETH,2.298035053929909
24,18278920,20231005,0xeafa0ea086d2174ea6641b4daf0fdd95a092329fb300a7a7f4737516b5050647,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x8d8404f8cca4c8834ca3cab1e54887ae47724bee,8,stETH,8.002747459044532
25,18279139,20231005,0xf3bbded73de5589612817515842d89e66b8766a01ad44b73ffc98c4b9f63b77c,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,14,stETH,14.004695719545644
26,18279363,20231005,0xe15beba18a17e17036f5b97cfefd9a0c848a8cacdb1c3e1621a3c88c697f4b96,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x23ebcd701fd92867235aeb0174b7c444b9b2b3ad,0,stETH,0.46015093417411074
27,18279412,20231005,0x14d325ee5962f114daf1b6be4fc5e085ec2835a49dede4681a0648d540b1c560,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,8,stETH,7.852542832758952
